region_code,year,metric_id,value,real_value,value_per_capita,real_value_per_capita
1708,2011,2,2661.9,2193.082965584926,0.002281563383903317,0.0018797316924530094
1708,2012,2,3247.7,2333.593896344578,0.0027369796055958196,0.0019666221947957003
1708,2013,2,3775.4,2405.88918957061,0.003133112033195021,0.001996588539062747
1708,2014,2,4772.0,2688.789599730095,0.003889794587544832,0.002191709813930628
1708,2015,2,5685.3,2912.0934382152536,0.004547876169906408,0.0023294883915008827
1708,2016,2,6827.1,3221.552532828579,0.005349972572682392,0.002524529843138139
1708,2017,2,8835.0,3427.3133651311186,0.006790930053804766,0.0026343684589785693
1708,2018,2,11448.2,3507.204239083789,0.008640150943396227,0.002646946595534935
1708,2019,2,13720.1,3581.9363785952855,0.010145001478852412,0.002648577623924346
1708,2020,2,16352.8,3815.5101557868575,0.011831850083206714,0.0027606614252129783
1708,2021,2,20471.1,4231.495327871353,0.014513364055299538,0.0029999966876081904
1708,2022,2,23239.2,4212.152233577626,0.016100318691977276,0.002918215486751854
1708,2023,2,26730.0,4253.092616947358,0.018115892917655033,0.0028824755113164065
1708,2024,2,28262.2,3942.225097805082,0.018748971739418866,0.0026152481742106157
1710,2010,2,2753.7,2753.7,0.0010525973777760788,0.0010525973777760788
