Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,159.4,166.7,308.4,341.4,418.7,487.6,691.8,731.3,1877.2,2446.5,2458.7,3233.2,2549.8,3700.8,4852.617344658024
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,312.7,365.4,437.7,600.1,646.8,773.0,879.1,1427.1,2848.3,4552.8,3792.2,4438.7,4169.4,6442.3,5699.549582660667
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,355.0,594.3,736.0,1472.6,1422.1,1860.7,1863.9,4979.7,8219.5,7217.6,6747.7,8669.2,10841.1,12189.9,7962.19119804401
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,229.5,252.9,292.8,448.5,471.4,544.1,564.8,735.6,1443.7,1494.4,1964.0,1895.8,1437.1,1872.9,3624.720512820513
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,178.9,219.7,256.4,475.8,556.7,641.7,782.9,1059.7,1940.7,1373.2,1535.9,3183.6,3294.5,3408.0,3729.972489683631
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.4,891.5,2488.4,2824.5,3613.6,3429.793103448276
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,990.0,680.0,804.7,1140.3,1320.5,1574.5,1779.5,2332.7,4608.3,47167.4,28185.1,14150.6,18260.8,28160.2,44079.10969793323
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,179.1,225.5,280.9,475.4,503.0,584.5,654.0,807.7,1568.8,2369.0,2326.8,3811.3,2473.3,3511.5,3181.9845360824743
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,116.4,145.6,191.8,284.3,325.4,379.4,435.7,564.3,1066.8,1481.6,1666.2,3285.0,3141.2,2776.4,2337.2624030096404
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,267.1,312.7,380.1,701.3,744.0,874.8,992.6,1289.2,2952.2,3042.5,2736.1,2222.2,2330.9,4789.6,3121.3818407960202
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,235.6,254.2,315.1,466.6,497.3,596.8,662.6,1055.5,1276.9,1087.3,1463.7,2296.1,1991.0,2211.2,2019.8112915699921
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,168.1,342.9,401.7,624.8,643.8,735.1,828.8,985.2,2343.3,1814.2,1529.7,2980.9,2668.2,3320.0,2363.2151394422312
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,611.0,529.1,612.4,934.1,967.8,1140.8,1318.1,1849.9,4139.6,5227.6,3693.9,10118.7,5855.3,7136.8,5432.3813449023855
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,371.8,467.6,596.1,1131.6,1340.8,1651.6,2139.0,2658.2,4707.1,9068.7,11056.8,10718.7,10211.3,8351.3,18690.321303841676
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,146.2,158.2,192.0,351.1,383.7,451.4,535.9,635.5,852.5,1248.6,1449.8,1955.0,1385.6,1557.9,1552.53287743293
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,160.5,220.2,259.3,420.9,499.5,592.6,709.6,2643.2,7657.4,2111.3,3334.0,3751.6,2713.3,21877.5,4297.8858082706765
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,130.6,149.2,176.4,310.7,337.4,396.0,427.4,603.4,1001.4,1085.3,1393.6,1813.7,1888.3,1537.6,3262.8336214347446
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,564.3,813.8,890.1,1126.4,1288.1,1382.2,1660.3,2011.1,3280.2,7002.9,8425.4,9257.1,13919.1,17532.1,12365.880529054639
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,751.9,1022.1,1005.5,1291.4,1285.8,1789.5,3358.6,4007.7,6609.1,10268.8,11308.6,16157.2,12480.0,13046.4,13848.80635551142
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,3581.6,2043.2,2291.6,3829.4,6744.5,3033.1,2557.4,2383.3,3859.8,36865.6,53174.3,50938.4,15992.7,101401.1,177691.63402061857
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,1042.6,2120.7,1537.0,990.3,964.4,711.4,707.2,1071.1,2278.7,10897.8,11778.8,5206.9,5775.7,15656.5,17905.125773195876
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,210.8,246.2,371.4,710.6,434.6,839.9,650.3,1188.9,3858.2,4445.7,8152.1,5363.8,5061.8,9438.7,7922.3505338078285
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,212.2,215.9,426.4,563.0,437.9,550.1,593.6,628.1,1277.7,1764.8,1947.3,13058.6,41731.0,47950.0,12141.307417974323
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,336.2,533.5,602.0,673.6,667.3,875.4,652.0,702.8,2104.6,4855.3,5833.3,4942.2,2904.5,3614.8,5731.629051620648
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,323.6,433.9,656.8,787.4,1149.2,1136.6,1243.6,1671.3,2042.3,6597.0,7075.7,2341.7,3237.4,3895.0,3383.8368617683686
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,1016.0,2129.3,2629.6,3808.3,4744.3,4718.3,3841.7,3231.4,1353.7,5903.4,6654.0,10168.5,5449.8,10971.9,10939.023977433004
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,228.8,762.6,887.8,1098.8,1216.5,1365.2,1401.5,1801.7,4559.5,4489.6,9145.4,9686.0,7559.1,8001.6,4846.987714987715
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,751.8,643.8,660.9,802.2,1010.0,1311.9,2542.8,3564.5,4844.7,10054.6,10450.9,8714.2,10620.8,13160.5,7919.120751988429
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,314.5,767.2,639.2,695.6,593.8,781.3,808.0,1218.3,2950.7,5322.8,5439.5,2047.6,18181.5,9662.3,5175.842054263566
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,618.2,835.9,747.5,1178.7,1466.6,1595.0,1507.5,2087.2,3898.4,6970.0,7169.0,9644.5,12056.8,15784.2,23806.08541930457
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16667.3,6209.1,28453.8,22168.3,37185.7,26733.9,42269.8,48355.53251318102
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,40.3,39.4,115.7,2172.6,3797.0,3689.3,3028.8,7835.5,18882.9,17585.6,29283.4,37101.3,67408.1,104089.8,167330.64749661702
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,102.8,57.0,275.9,2184.9,1813.2,4135.8,5959.3,5066.8,4338.3,8302.7,5555.3,7758.7,5987.4,9027.6,23919.873913043477
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,60.4,72.0,151.6,2027.4,1231.0,1260.1,1800.0,2179.7,4175.3,6623.9,3643.2,9938.4,35528.8,35074.0,28407.97433460076
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,144.2,140.1,59.4,405.3,702.0,716.3,1207.6,4525.9,9148.2,12077.4,9548.1,13891.8,58507.7,12798.6,18751.745694603906
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.9,8285.6,44194.1,27429.7,14435.4,5056.6,38855.8,27280.278177458033
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.8,2495.1,2420.3,3281.5,3133.7,4436.0,4481.5,8702.67824074074
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,415.8,363.8,30.0,348.4,414.7,330.0,1019.0,898.6,2714.8,8689.7,6600.8,2526.4,2028.8,1521.1,11780.464190981433
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,207.5,193.1,69.4,987.6,3077.9,1128.2,1026.7,1488.9,3267.7,6590.9,4538.9,8734.4,20847.7,24312.5,26957.289919714545
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,590.5,423.9,21.1,227.4,266.6,303.6,184.5,287.8,587.4,694.5,1693.2,1699.7,2741.6,2823.3,4077.5353293413177
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,231.4,217.8,57.0,871.9,1137.6,1085.7,1343.7,1405.1,4695.0,8479.0,6255.1,11485.3,8545.2,13263.9,18543.805524239007
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,457.1,490.7,26.1,189.8,170.6,249.3,225.3,315.9,750.2,1152.4,2354.9,1248.8,2982.6,3414.9,5141.377121771217
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,408.5,375.8,29.9,229.8,374.7,279.4,299.1,358.6,824.5,6547.7,5967.9,5504.7,16489.1,15966.3,15334.27397260274
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,112.3,56.6,57.0,975.8,936.1,1137.1,1125.7,2395.8,3805.5,6705.4,12147.8,10589.2,12275.3,11660.3,15156.606113033447
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,360.1,88.5,108.1,851.6,1300.3,1170.2,1359.4,1431.7,3166.9,6845.7,7423.0,5351.9,6569.0,19619.0,40609.36823361823
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,126.2,107.8,115.1,2261.1,2955.2,4167.5,1716.6,1774.1,3755.3,7617.4,11029.8,34840.4,18717.8,18202.1,23295.850847457627
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,394.3,368.6,39.0,313.0,431.6,441.3,399.3,569.7,1407.4,1907.0,2462.5,2664.3,2246.4,3203.5,2411.64908384231
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,517.0,500.0,43.6,653.0,817.3,907.7,1134.7,514.3,1385.0,1531.4,1954.6,5416.9,4670.6,4021.4,11202.7392578125
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,568.4,514.9,32.3,354.5,602.4,792.5,759.1,1096.5,3348.4,4447.6,5330.5,3718.1,5669.6,10110.5,12270.868060562365
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,426.3,336.4,31.5,451.4,419.3,933.2,420.5,403.8,1331.6,2994.3,2571.5,2046.5,2855.7,3391.0,12160.996594005448
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,225.9,202.0,60.5,486.9,631.0,740.9,924.0,1097.0,2220.2,3676.3,3466.7,4083.3,4252.8,7672.2,15330.257057949479
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.5,2534.6,4360.4,2991.7,3110.9,5168.4,4531.6,9273.899155489318
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,300.1,387.5,455.6,634.3,672.0,731.6,747.8,822.4,1516.8,2336.2,2916.0,3272.3,3917.2,4965.3,5250.347298384148
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,1056.1,1587.4,2119.4,2440.1,2158.2,1659.0,1632.1,2592.1,5160.1,7618.3,8765.5,10596.7,13098.0,15642.3,15943.402030144569
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,660.5,1163.8,597.3,920.7,984.4,1023.0,1427.9,1532.4,2682.4,2668.2,3802.2,3866.2,3423.9,5194.3,6285.255380661741
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,308.0,356.5,456.5,685.9,864.9,1060.7,915.1,2114.0,1829.4,7805.9,10953.8,6450.8,4502.6,5867.1,11021.526418786694
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,198.5,332.5,187.5,269.0,373.1,324.9,405.9,569.5,1067.1,1554.5,1743.7,3468.3,1964.4,3204.7,2636.683613609699
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,181.7,162.7,217.4,266.9,354.9,431.4,478.5,609.5,1694.0,1833.7,2081.9,1828.6,2603.9,3922.2,3433.0299089726923
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,355.9,136.5,178.2,243.7,323.1,406.5,405.1,359.7,815.1,1342.3,2466.7,2806.1,6504.5,5816.5,3663.0280018984336
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,139.7,126.6,153.4,227.5,368.2,446.0,453.0,373.9,385.4,525.1,984.6,2062.0,2019.5,1930.0,2199.4906621392192
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,102.2,102.7,143.1,184.3,287.4,335.5,515.8,251.7,1064.9,779.6,951.0,1135.4,1716.5,2067.1,2170.4
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,201.6,113.5,142.4,231.7,340.9,381.6,234.2,444.7,1098.1,4080.6,3607.1,3369.9,3292.6,2687.7,1837.9591836734694
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,84.7,115.5,160.8,190.8,367.8,513.0,706.8,492.4,576.9,1084.8,1313.3,1337.9,1138.3,1955.1,1493.1703810208483
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,120.1,154.9,142.4,175.1,432.5,386.7,237.7,408.8,999.1,1899.6,2049.0,3124.0,4664.4,8526.5,7748.566748566749
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,175.5,180.9,203.7,226.3,304.6,478.0,468.2,357.7,527.3,744.1,805.2,1440.2,3403.7,3520.7,1706.5267001369239
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,181.8,285.6,288.2,380.3,468.1,752.7,546.2,690.9,834.4,723.6,1484.9,3638.6,2667.9,2016.3,3430.5882352941176
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,254.8,199.5,182.7,222.7,338.1,505.4,556.2,457.5,637.0,980.9,1135.0,2131.2,3611.8,5662.7,4769.2307692307695
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,132.2,149.5,185.3,273.7,351.2,371.0,408.0,528.0,634.9,3517.3,4379.5,3031.1,4619.1,3439.3,9687.5
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,119.3,185.1,197.6,366.2,671.9,1048.4,998.6,1325.0,3606.1,1517.7,2934.8,3066.1,2537.1,4895.3,6947.25078229772
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,186.2,174.7,154.5,320.0,437.3,558.2,551.0,710.6,1007.8,1899.5,2631.4,2125.6,2890.9,4165.6,4646.0078168620885
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,98.4,217.1,177.3,348.4,395.3,575.2,553.6,471.8,861.3,1169.6,2103.5,3902.8,3172.2,2204.8,3348.130841121495
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,935.5,1366.8,1789.2,2193.0,708.2,1758.8,558.6,1136.7,1356.4,1567.1,1774.8,1826.1,2462.1,6061.7,3147.9338842975208
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,264.6,388.3,477.3,753.1,950.0,884.7,885.7,1215.0,1655.6,2718.4,2868.2,4344.3,4517.9,5901.5,7757.735004965244
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,400.7,471.0,1093.5,2688.8,2623.2,3511.3,2619.4,6245.8,8505.0,12064.1,11212.1,13737.2,16610.3,17940.6,23900.05829015544
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.6,816.8,2780.9,2531.5,6615.7,4353.5,3236.6,11438.008040201006
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,244.0,270.5,268.5,260.6,332.9,582.8,635.3,635.2,1308.6,2362.8,2558.1,2511.5,2056.6,3051.3,3363.5455568053994
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,176.1,228.7,273.5,321.7,324.7,633.0,631.2,459.9,902.4,1666.5,2114.9,2856.0,2705.9,2144.0,5487.386750788643
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,140.2,182.4,260.2,400.4,468.9,487.7,684.2,454.2,964.0,1416.1,1704.1,2339.2,4638.1,9290.5,10348.600652883568
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,218.7,241.9,274.4,608.7,738.1,772.0,1006.5,922.4,1298.5,1946.9,2016.0,2406.3,3635.4,8176.6,9789.879573876795
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,136.7,170.1,220.7,270.6,836.3,616.1,569.3,926.5,776.7,1473.8,1432.9,3574.7,2344.7,3440.6,4428.836538461538
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.4,6868.2,1544.0,2568.4,11392.968333333332
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,167.6,189.2,257.1,332.6,335.8,644.1,872.6,703.0,1209.2,2429.9,2883.9,2661.1,12066.7,11166.2,3835.4790209790212
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,124.0,146.4,182.7,329.6,394.7,477.2,602.7,719.5,755.6,1569.9,1291.0,2738.3,2552.2,4146.5,7257.170607028754
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,210.7,239.0,338.9,386.7,330.0,872.3,1048.4,1531.9,1183.5,1092.6,1719.2,2357.1,3850.6,3700.8,2724.635714285714
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,193.0,218.5,264.6,361.3,479.3,812.4,391.0,633.9,1344.2,2285.3,2720.9,9852.8,4367.2,3812.6,4665.4412238325285
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,232.2,263.3,342.1,681.1,860.6,914.1,1021.9,793.5,1559.7,3534.5,3203.6,3869.2,3243.9,6808.5,7817.732832618025
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,1472.4,1529.9,2336.7,2120.7,2527.2,2877.4,3848.1,5552.8,10627.8,16710.5,19065.6,20619.8,19539.4,23725.7,29785.110471918877
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,509.6,529.5,808.7,733.9,874.6,995.8,1331.8,2069.5,3482.8,3384.7,7001.2,5552.3,8680.9,20650.235075885328,12021.831946755408
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,3887.5,4039.3,6169.4,5599.1,6672.4,7597.0,10159.9,12305.8,23757.4,26547.6,45476.3,31161.9,23639.4,34450.7624784854,45257.78888888889
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,2162.6,2247.0,3432.0,3114.8,3711.8,4226.2,5651.9,8766.4,11875.0,12721.8,31698.2,38358.7,26305.0,27732.156350914964,44557.14946151826
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,934.1,970.5,1482.4,1345.3,1603.2,1825.4,2441.2,3130.0,8457.5,13409.4,13867.9,12774.1,13390.7,17952.81143031785,23511.811134390897
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,4921.5,5113.7,7810.5,7088.5,8447.2,9617.8,12862.4,10146.9,29826.8,42390.9,60700.5,77761.5,38771.9,45306.980769230766,51193.212793733685
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,953.5,990.7,1513.2,1373.3,1636.5,1863.3,2491.9,4961.5,5886.6,19580.8,16560.9,22067.7,22449.1,29095.81597796143,42478.393197278914
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,847.3,880.4,1344.7,1220.4,1454.4,1655.9,2214.5,3462.4,4624.8,7316.6,8840.5,11057.6,14078.0,12660.8218663998,9320.962028417443
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,1339.4,1391.7,2125.7,1929.2,2299.0,2617.6,3500.6,7825.8,25661.4,37123.9,21453.0,16137.3,25798.6,29091.555353901993,26736.70708845929
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,2737.1,2844.0,4343.8,3942.2,4697.9,5348.9,7153.4,9777.9,10698.9,17936.0,28376.6,20068.1,39171.4,37566.30721966206,53465.48755490483
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,1260.8,1310.0,2000.9,1815.9,2164.0,2463.9,3295.1,4281.5,10526.7,12871.6,16417.4,16575.8,12833.5,24906.11668928087,29398.10659232535
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.5,10703.7,13539.9,19149.456223942823,23411.242424242424
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,1183.9,1230.2,1878.9,1705.2,2032.1,2313.6,3094.2,4891.0,10961.2,20921.6,19281.9,12848.7,19872.2,15092.659232175502,29077.320405944185
