Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,54.9,57.5,58.9,60.8,63.1,65.1,67.3,70.3,72.9,77.2,73.6,75.1,75.8,74.7,74.2
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,40.6,42.7,44.2,44.7,46.5,48.0,49.6,51.8,54.7,57.4,60.4,58.7,58.0,59.6,60.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,22.6,23.5,23.1,23.8
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,41.9,43.8,43.8,44.7,46.4,47.9,49.6,51.9,48.4,50.5,50.6,49.7,48.5,47.5,47.8
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,43.0,45.1,46.4,47.5,49.3,50.9,52.9,55.2,59.3,61.6,59.9,55.9,55.7,54.8,55.8
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,117.8,121.6,125.5,130.8,135.7,140.1,144.9,151.1,149.3,150.4,156.4,165.1,165.3,162.3,160.1
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,62.1,64.4,66.7,69.4,72.0,74.3,76.8,80.2,88.8,92.5,88.8,90.5,91.4,91.3,93.3
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,62.8,65.1,67.3,69.9,72.6,74.9,77.6,81.3,96.9,98.6,92.1,93.3,92.0,91.3,91.3
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,58.0,59.0,61.3,63.2,65.6,67.7,70.0,73.0,62.2,63.4,35.2,45.4,45.1,42.7,42.6
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,62.5,63.5,65.5,67.6,70.2,72.5,74.9,78.5,87.9,90.1,86.9,86.0,85.9,85.0,84.1
