Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,418.9,575.0,653.8,746.0,891.7,1019.2,1153.1,1313.5,2280.8,3464.0,3944.7,5155.5,5855.0,10645.4,14186.2
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,84.9,118.8,140.3,170.9,193.5,247.2,274.8,291.6,513.5,812.0,1020.2,1251.6,1033.4,1345.1,1520.7
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,158.6,148.7,127.1,114.6,146.8,159.8,155.3,181.6,577.8,803.0,784.8,930.2,521.4,836.6,1095.2
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,32.5,34.9,38.6
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,7.3,24.2,12.8,14.9,35.8,19.0,18.4,22.4,29.7,50.6,63.4,91.8,190.2,170.1,188.8
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,53.6,74.9,97.0,107.1,135.4,171.1,176.5,248.5,349.5,516.4,576.3,816.2,1286.5,1103.9,1328.7
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,20.0,40.9,50.9,59.0,87.8,101.2,149.0,110.9,139.9,281.3,303.5,406.2,485.5,610.9,668.8
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,44.4,82.8,111.4,120.8,124.6,142.2,169.8,172.3,290.4,436.7,413.6,567.9,615.0,687.3,753.2
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,26.9,34.0,43.9,49.0,42.0,56.8,60.6,94.6,121.9,169.9,236.0,385.2,696.2,860.4,617.9
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,2.5,2.4,3.6,2.3,3.1,3.7,3.4,2.2,8.1,25.6,22.7,69.9,231.4,286.1,3675.8
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,4.6,9.5,15.9,21.2,19.1,17.9,21.0,18.8,35.6,42.2,54.4,77.6,132.2,171.3,307.7
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,16.1,38.8,50.9,86.2,103.6,100.3,124.3,170.6,214.4,326.3,469.8,557.4,630.7,637.5,694.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,347.9,475.9,548.9,730.9,890.4,1010.4,1289.9,1475.2,2257.6,3471.0,4678.2,5556.7,6653.2,11732.9,13234.7
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,84.1,112.9,126.2,154.8,171.6,184.3,246.0,292.4,520.4,873.1,1411.4,1529.8,1782.8,2784.6,2602.8
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,12.2,17.0,20.9,24.6,36.9,42.0,49.2,46.1,93.0,158.6,134.7,260.9,263.4,412.4,397.6
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,23.6,27.5,35.5,55.7,75.7,89.9,102.4,122.0,196.8,359.8,386.4,470.7,514.7,597.9,561.3
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,34.9,42.0,46.9,62.9,89.1,123.7,132.1,175.5,197.1,270.7,372.6,442.1,447.7,502.3,484.7
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,14.9,21.6,26.1,34.2,48.9,57.2,68.5,65.4,93.3,142.7,224.9,216.9,271.1,316.1,371.6
1714219,Pop tumani,Папский район,Pop district,Поп тумани,28.5,40.7,46.9,60.1,65.5,72.9,103.8,106.1,181.3,252.8,364.4,385.3,554.6,396.1,613.8
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,26.8,38.0,41.3,62.7,64.5,80.8,97.8,134.5,189.3,229.0,243.7,295.9,386.1,361.9,416.8
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,31.1,43.6,56.1,77.8,80.4,88.3,125.8,139.0,221.1,364.7,485.9,640.8,801.4,994.4,1299.2
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,16.5,24.7,27.9,39.2,49.5,60.4,69.1,113.6,176.7,205.0,274.3,278.5,448.2,469.6,530.3
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,26.5,43.0,48.5,62.5,83.1,75.3,74.9,78.6,138.3,220.6,311.5,431.4,486.2,610.6,622.7
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,26.1,32.8,37.2,50.6,70.6,77.0,86.5,103.2,137.3,215.6,249.8,315.8,379.5,458.2,503.1
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,22.7,32.1,35.4,45.8,54.7,58.6,133.9,98.8,113.1,178.4,218.8,288.5,317.5,399.5,445.3
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,519.7,745.0,926.2,1214.5,1562.8,2010.6,2194.9,2342.4,3299.0,4527.2,5755.3,7385.7,8895.4,13199.3,15389.5
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,200.3,258.4,294.5,381.8,491.3,493.5,538.7,669.1,1074.5,1339.8,1948.8,2006.0,2286.3,3552.6,4589.3
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,8.6,13.3,17.4,26.5,34.1,75.3,82.2,52.7,58.8,107.1,99.9,281.7,215.4,253.5,170.4
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,28.2,36.3,46.2,55.8,71.8,131.1,143.1,182.4,247.2,235.2,417.9,437.4,626.8,492.1,630.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,14.3,23.3,29.1,37.7,48.5,79.2,86.4,72.8,96.7,108.3,151.9,329.9,264.0,240.5,278.5
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,20.3,35.0,41.8,54.1,69.6,102.3,111.6,117.4,167.9,161.0,255.4,276.4,317.3,331.3,411.2
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,17.3,27.9,36.3,48.7,62.7,100.9,110.2,122.6,171.2,296.4,254.1,248.9,350.0,209.2,282.5
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,21.8,36.6,45.0,69.8,89.8,89.2,97.3,106.6,126.1,112.1,171.4,208.5,427.5,683.0,735.1
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,14.4,18.5,28.4,41.0,52.8,74.9,81.8,96.9,102.9,132.0,138.4,215.2,175.6,232.2,331.8
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,25.0,39.6,44.7,53.8,69.2,118.3,129.2,96.2,130.5,169.0,170.9,192.0,170.4,134.8,172.2
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,22.1,38.2,55.1,81.1,104.4,120.0,131.0,135.2,207.9,295.4,348.1,471.9,863.0,1344.9,2613.7
